,Timestamp,SourceIPOuter,DestinationIPOuter,SourceIPInner,DestinationIPInner,PacketSize,SeqNum,location,type,delay,IAT
115,1738425724.2352288,,,10.45.0.1,10.45.0.60,84,58,ue,response,,4.76837158203125e-07
116,1738425724.2357998,,,10.45.0.60,10.45.0.1,84,59,ue,request,,0.010016679763793945
117,1738425724.255231,,,10.45.0.1,10.45.0.60,84,59,ue,response,,0.020002126693725586
118,1738425724.2538583,,,10.45.0.60,10.45.0.1,84,60,ue,request,,0.01805853843688965
119,1738425724.2752352,,,10.45.0.1,10.45.0.60,84,60,ue,response,,0.0200042724609375
120,1738425724.2653463,,,10.45.0.60,10.45.0.1,84,61,ue,request,,0.011487960815429688
121,1738425724.2752357,,,10.45.0.1,10.45.0.60,84,61,ue,response,,4.76837158203125e-07
122,1738425724.275339,,,10.45.0.60,10.45.0.1,84,62,ue,request,,0.009992599487304688
123,1738425724.2952368,,,10.45.0.1,10.45.0.60,84,62,ue,response,,0.02000117301940918
124,1738425724.2898457,,,10.45.0.60,10.45.0.1,84,63,ue,request,,0.014506816864013672
125,1738425724.3152723,,,10.45.0.1,10.45.0.60,84,63,ue,response,,0.020035505294799805
126,1738425724.3053145,,,10.45.0.60,10.45.0.1,84,64,ue,request,,0.015468835830688477
127,1738425724.3152733,,,10.45.0.1,10.45.0.60,84,64,ue,response,,9.5367431640625e-07
128,1738425724.315432,,,10.45.0.60,10.45.0.1,84,65,ue,request,,0.010117530822753906
129,1738425724.335261,,,10.45.0.1,10.45.0.60,84,65,ue,response,,0.019987821578979492
130,1738425724.3298724,,,10.45.0.60,10.45.0.1,84,66,ue,request,,0.014440298080444336
131,1738425724.3552704,,,10.45.0.1,10.45.0.60,84,66,ue,response,,0.020009279251098633
132,1738425724.3453724,,,10.45.0.60,10.45.0.1,84,67,ue,request,,0.015500068664550781
133,1738425724.3552709,,,10.45.0.1,10.45.0.60,84,67,ue,response,,4.76837158203125e-07
134,1738425724.355373,,,10.45.0.60,10.45.0.1,84,68,ue,request,,0.010000467300415039
135,1738425724.3752775,,,10.45.0.1,10.45.0.60,84,68,ue,response,,0.020006656646728516
136,1738425724.3698416,,,10.45.0.60,10.45.0.1,84,69,ue,request,,0.014468669891357422
137,1738425724.3952966,,,10.45.0.1,10.45.0.60,84,69,ue,response,,0.020019054412841797
138,1738425724.3853564,,,10.45.0.60,10.45.0.1,84,70,ue,request,,0.015514850616455078
139,1738425724.3952973,,,10.45.0.1,10.45.0.60,84,70,ue,response,,7.152557373046875e-07
140,1738425724.3953638,,,10.45.0.60,10.45.0.1,84,71,ue,request,,0.010007381439208984
141,1738425724.415292,,,10.45.0.1,10.45.0.60,84,71,ue,response,,0.019994735717773438
142,1738425724.4138627,,,10.45.0.60,10.45.0.1,84,72,ue,request,,0.018498897552490234
